,arrival_sec,depart_sec,duration_sec,episode,id,wait_sec,wait_step
975,1498.00,1446.00,52.00,1,16to14.16,0.00,0
976,1498.00,1440.00,58.00,1,5to1.16,6.00,2
977,1499.00,1443.00,56.00,1,16to13.16,0.00,0
978,1501.00,1445.00,56.00,1,8to16.16,0.00,0
979,1502.00,1357.00,145.00,1,9to17.15,32.00,3
980,1503.00,1364.00,139.00,1,5to9.15,5.00,1
981,1503.00,1450.00,53.00,1,7to17.16,0.00,0
982,1505.00,1356.00,149.00,1,13to17.15,14.00,1
983,1507.00,1442.00,65.00,1,9to14.16,10.00,2
984,1509.00,1363.00,146.00,1,13to7.15,36.00,2
985,1513.00,1356.00,157.00,1,1to9.15,10.00,3
986,1518.00,1444.00,74.00,1,9to16.16,1.00,1
987,1521.00,1350.00,171.00,1,9to1.15,25.00,3
988,1523.00,1350.00,173.00,1,13to1.15,3.00,2
989,1523.00,1461.00,62.00,1,16to9.16,0.00,0
990,1527.00,1444.00,83.00,1,8to14.16,1.00,1
991,1530.00,1443.00,87.00,1,8to13.16,2.00,2
992,1532.00,1441.00,91.00,1,17to13.16,6.00,2
993,1532.00,1451.00,81.00,1,17to8.16,4.00,1
994,1536.00,1455.00,81.00,1,13to8.16,0.00,0
995,1537.00,1440.00,97.00,1,7to1.16,9.00,2
996,1537.00,1448.00,89.00,1,8to17.16,10.00,2
997,1538.00,1440.00,98.00,1,17to1.16,0.00,0
998,1538.00,1446.00,92.00,1,1to7.16,2.00,1
999,1539.00,1440.00,99.00,1,1to13.24,0.00,0
1000,1539.00,1440.00,99.00,1,3to11.2,12.00,2
1001,1540.00,1443.00,97.00,1,17to14.16,8.00,3
1002,1540.00,1440.00,100.00,1,8to1.16,0.00,0
1003,1542.00,1452.00,90.00,1,4to8.16,3.00,1
1004,1543.00,1446.00,97.00,1,17to4.16,15.00,2
1005,1546.00,1449.00,97.00,1,7to16.16,0.00,0
1006,1547.00,1453.00,94.00,1,7to9.16,11.00,1
1007,1547.00,1448.00,99.00,1,9to4.16,2.00,1
1008,1548.00,1455.00,93.00,1,16to7.16,2.00,1
1009,1548.00,1440.00,108.00,1,2to13.24,2.00,1
1010,1549.00,1452.00,97.00,1,5to17.16,9.00,1
1011,1553.00,1449.00,104.00,1,4to17.16,22.00,3
1012,1555.00,1447.00,108.00,1,9to17.16,4.00,2
1013,1557.00,1454.00,103.00,1,17to9.16,3.00,2
1014,1557.00,1455.00,102.00,1,4to9.16,2.00,1
1015,1559.00,1458.00,101.00,1,13to9.16,0.00,0
1016,1566.00,1449.00,117.00,1,5to16.16,1.00,1
1017,1567.00,1443.00,124.00,1,4to14.16,1.00,1
1018,1569.00,1440.00,129.00,1,4to13.16,16.00,2
1019,1572.00,1449.00,123.00,1,16to17.16,4.00,1
1020,1574.00,1446.00,128.00,1,7to14.16,11.00,1
1021,1577.00,1452.00,125.00,1,16to4.16,1.00,1
1022,1578.00,1452.00,126.00,1,13to7.16,15.00,3
1023,1579.00,1440.00,139.00,1,9to1.16,2.00,1
1024,1580.00,1446.00,134.00,1,2to8.16,12.00,2
1025,1581.00,1530.00,51.00,1,5to1.17,3.00,1
1026,1583.00,1443.00,140.00,1,1to14.16,10.00,2
1027,1585.00,1443.00,142.00,1,5to13.16,11.00,2
1028,1586.00,1538.00,48.00,1,17to7.17,1.00,1
1029,1588.00,1535.00,53.00,1,8to16.17,0.00,0
1030,1588.00,1541.00,47.00,1,8to9.17,3.00,1
1031,1589.00,1443.00,146.00,1,7to13.16,18.00,4
1032,1589.00,1533.00,56.00,1,16to13.17,1.00,1
1033,1589.00,1536.00,53.00,1,16to14.17,0.00,0
1034,1589.00,1548.00,41.00,1,16to8.17,0.00,0
1035,1591.00,1446.00,145.00,1,4to16.16,14.00,2
1036,1593.00,1440.00,153.00,1,16to1.16,2.00,2
1037,1593.00,1454.00,139.00,1,5to9.16,3.00,2
1038,1599.00,1449.00,150.00,1,2to9.16,10.00,2
1039,1599.00,1446.00,153.00,1,5to14.16,10.00,4
1040,1600.00,1446.00,154.00,1,13to17.16,3.00,1
1041,1600.00,1540.00,60.00,1,7to17.17,9.00,2
1042,1601.00,1531.00,70.00,1,9to13.17,10.00,1
1043,1601.00,1532.00,69.00,1,9to14.17,10.00,2
1044,1606.00,1449.00,157.00,1,13to4.16,18.00,2
1045,1607.00,1534.00,73.00,1,9to16.17,0.00,0
1046,1609.00,1533.00,76.00,1,8to13.17,0.00,0
1047,1610.00,1534.00,76.00,1,8to14.17,0.00,0
1048,1611.00,1443.00,168.00,1,13to16.16,23.00,4
1049,1616.00,1500.00,116.00,1,2to13.25,21.00,1
1050,1616.00,1551.00,65.00,1,16to9.17,0.00,0
1051,1621.00,1542.00,79.00,1,4to8.17,0.00,0
1052,1621.00,1530.00,91.00,1,7to1.17,5.00,3
1053,1622.00,1443.00,179.00,1,2to14.16,36.00,5
1054,1622.00,1533.00,89.00,1,1to7.17,5.00,1
1055,1624.00,1440.00,184.00,1,13to1.16,5.00,2
1056,1625.00,1531.00,94.00,1,17to13.17,4.00,2
1057,1625.00,1543.00,82.00,1,7to9.17,4.00,1
1058,1625.00,1530.00,95.00,1,8to1.17,2.00,1
1059,1626.00,1539.00,87.00,1,7to16.17,7.00,1
1060,1628.00,1500.00,128.00,1,1to13.25,10.00,2
1061,1628.00,1545.00,83.00,1,13to8.17,3.00,2
1062,1631.00,1449.00,182.00,1,1to9.16,33.00,5
1063,1632.00,1541.00,91.00,1,17to8.17,3.00,1
1064,1633.00,1533.00,100.00,1,17to14.17,7.00,2
1065,1633.00,1536.00,97.00,1,17to4.17,22.00,2
1066,1634.00,1538.00,96.00,1,8to17.17,9.00,2
1067,1636.00,1530.00,106.00,1,17to1.17,3.00,1
1068,1637.00,1533.00,104.00,1,7to13.17,0.00,0
1069,1638.00,1543.00,95.00,1,17to9.17,2.00,1
1070,1642.00,1545.00,97.00,1,4to9.17,0.00,0
1071,1644.00,1536.00,108.00,1,7to14.17,0.00,0
1072,1645.00,1545.00,100.00,1,16to7.17,4.00,2
1073,1646.00,1542.00,104.00,1,5to17.17,13.00,2
1074,1647.00,1530.00,117.00,1,2to14.17,3.00,1
1075,1647.00,1539.00,108.00,1,4to17.17,21.00,3
1076,1650.00,1533.00,117.00,1,2to8.17,1.00,1
1077,1651.00,1542.00,109.00,1,16to4.17,0.00,0
1078,1651.00,1530.00,121.00,1,4to13.17,0.00,0
1079,1653.00,1560.00,93.00,1,2to13.26,2.00,1
1080,1654.00,1537.00,117.00,1,9to17.17,3.00,1
1081,1655.00,1539.00,116.00,1,16to17.17,2.00,1
1082,1661.00,1536.00,125.00,1,4to16.17,14.00,2
1083,1663.00,1533.00,130.00,1,4to14.17,11.00,1
1084,1663.00,1539.00,124.00,1,5to16.17,5.00,2
1085,1664.00,1548.00,116.00,1,13to9.17,7.00,1
1086,1664.00,1533.00,131.00,1,5to13.17,8.00,3
1087,1665.00,1533.00,132.00,1,13to16.17,1.00,1
1088,1667.00,1625.00,42.00,1,8to16.18,0.00,0
1089,1672.00,1539.00,133.00,1,13to4.17,7.00,1
1090,1672.00,1538.00,134.00,1,9to4.17,13.00,3
1091,1674.00,1623.00,51.00,1,16to13.18,0.00,0
1092,1676.00,1626.00,50.00,1,16to14.18,0.00,0
1093,1676.00,1620.00,56.00,1,5to1.18,4.00,1
1094,1676.00,1631.00,45.00,1,8to9.18,4.00,1
1095,1677.00,1536.00,141.00,1,2to9.17,0.00,0
1096,1677.00,1560.00,117.00,1,1to13.26,10.00,1
1097,1678.00,1628.00,50.00,1,17to7.18,0.00,0
1098,1682.00,1530.00,152.00,1,1to14.17,24.00,4
1099,1682.00,1621.00,61.00,1,9to13.18,7.00,1
1100,1683.00,1542.00,141.00,1,13to7.17,33.00,2
1101,1683.00,1638.00,45.00,1,16to8.18,0.00,0
1102,1685.00,1536.00,149.00,1,5to14.17,17.00,5
1103,1688.00,1622.00,66.00,1,9to14.18,7.00,2
1104,1689.00,1530.00,159.00,1,9to1.17,8.00,2
1105,1691.00,1530.00,161.00,1,16to1.17,6.00,1
1106,1692.00,1545.00,147.00,1,5to9.17,5.00,2
1107,1694.00,1536.00,158.00,1,1to9.17,13.00,2
1108,1695.00,1536.00,159.00,1,13to17.17,19.00,2
1109,1695.00,1626.00,69.00,1,17to4.18,1.00,1
1110,1695.00,1630.00,65.00,1,7to17.18,13.00,2
1111,1698.00,1624.00,74.00,1,9to16.18,0.00,0
1112,1699.00,1624.00,75.00,1,8to14.18,0.00,0
1113,1700.00,1631.00,69.00,1,17to8.18,1.00,1
1114,1700.00,1623.00,77.00,1,8to13.18,0.00,0
1115,1705.00,1621.00,84.00,1,17to13.18,1.00,1
1116,1706.00,1623.00,83.00,1,17to14.18,1.00,1
1117,1710.00,1641.00,69.00,1,16to9.18,0.00,0
1118,1710.00,1629.00,81.00,1,4to17.18,3.00,2
1119,1710.00,1628.00,82.00,1,8to17.18,2.00,1
1120,1711.00,1632.00,79.00,1,4to8.18,0.00,0
1121,1711.00,1620.00,91.00,1,7to1.18,6.00,2
1122,1712.00,1629.00,83.00,1,7to16.18,0.00,0
1123,1713.00,1530.00,183.00,1,13to1.17,6.00,2
1124,1713.00,1633.00,80.00,1,7to9.18,5.00,1
1125,1714.00,1620.00,94.00,1,8to1.18,1.00,1
1126,1715.00,1635.00,80.00,1,13to8.18,3.00,1
1127,1719.00,1635.00,84.00,1,16to7.18,0.00,0
1128,1719.00,1620.00,99.00,1,1to13.27,8.00,2
1129,1722.00,1626.00,96.00,1,1to7.18,2.00,2
1130,1725.00,1623.00,102.00,1,7to13.18,0.00,0
1131,1727.00,1620.00,107.00,1,2to13.27,5.00,1
1132,1727.00,1626.00,101.00,1,4to16.18,4.00,1
1133,1729.00,1632.00,97.00,1,5to17.18,13.00,3
1134,1737.00,1635.00,102.00,1,4to9.18,0.00,0
1135,1741.00,1628.00,113.00,1,9to4.18,0.00,0
1136,1742.00,1623.00,119.00,1,4to14.18,1.00,1
1137,1744.00,1633.00,111.00,1,17to9.18,7.00,3
1138,1745.00,1626.00,119.00,1,2to8.18,9.00,1
1139,1745.00,1620.00,125.00,1,4to13.18,1.00,1
1140,1747.00,1629.00,118.00,1,16to17.18,1.00,1
1141,1747.00,1620.00,127.00,1,17to1.18,20.00,2
1142,1747.00,1629.00,118.00,1,5to16.18,13.00,3
1143,1750.00,1632.00,118.00,1,16to4.18,1.00,1
1144,1752.00,1715.00,37.00,1,8to16.19,0.00,0
1145,1757.00,1626.00,131.00,1,5to14.18,9.00,1
1146,1759.00,1632.00,127.00,1,13to7.18,14.00,2
1147,1759.00,1623.00,136.00,1,2to14.18,18.00,2
1148,1759.00,1623.00,136.00,1,5to13.18,12.00,2
1149,1759.00,1620.00,139.00,1,9to1.18,9.00,2
1150,1761.00,1623.00,138.00,1,1to14.18,8.00,3
1151,1761.00,1710.00,51.00,1,5to1.19,4.00,1
1152,1761.00,1711.00,50.00,1,9to13.19,0.00,0
1153,1762.00,1718.00,44.00,1,17to7.19,0.00,0
1154,1764.00,1721.00,43.00,1,8to9.19,0.00,0
1155,1766.00,1638.00,128.00,1,13to9.18,14.00,2
1156,1766.00,1626.00,140.00,1,7to14.18,38.00,2
1157,1771.00,1728.00,43.00,1,16to8.19,0.00,0
1158,1775.00,1629.00,146.00,1,2to9.18,5.00,1
1159,1775.00,1627.00,148.00,1,9to17.18,22.00,2
1160,1775.00,1721.00,54.00,1,7to17.19,12.00,1
1161,1776.00,1625.00,151.00,1,13to17.18,12.00,2
1162,1778.00,1680.00,98.00,1,2to13.28,10.00,1
1163,1779.00,1716.00,63.00,1,16to14.19,0.00,0
1164,1781.00,1713.00,68.00,1,16to13.19,0.00,0
1165,1783.00,1629.00,154.00,1,13to4.18,20.00,2
1166,1783.00,1629.00,154.00,1,1to9.18,10.00,3
1167,1787.00,1712.00,75.00,1,9to14.19,21.00,3
1168,1790.00,1713.00,77.00,1,8to13.19,3.00,1
1169,1790.00,1714.00,76.00,1,9to16.19,5.00,1
1170,1791.00,1622.00,169.00,1,13to16.18,25.00,4
1171,1791.00,1620.00,171.00,1,16to1.18,19.00,4
1172,1791.00,1714.00,77.00,1,8to14.19,1.00,1
1173,1795.00,1635.00,160.00,1,5to9.18,17.00,4
1174,1802.00,1720.00,82.00,1,17to8.19,9.00,2
1175,1802.00,1710.00,92.00,1,7to1.19,5.00,3
1176,1802.00,1724.00,78.00,1,7to9.19,5.00,1
1177,1804.00,1620.00,184.00,1,13to1.18,22.00,2
1178,1804.00,1714.00,90.00,1,17to14.19,4.00,2
1179,1806.00,1711.00,95.00,1,17to13.19,8.00,2
1180,1806.00,1720.00,86.00,1,7to16.19,4.00,1
1181,1807.00,1725.00,82.00,1,13to8.19,1.00,1
1182,1807.00,1716.00,91.00,1,17to4.19,17.00,1
1183,1807.00,1719.00,88.00,1,4to17.19,10.00,3
1184,1809.00,1731.00,78.00,1,16to9.19,0.00,0
1185,1810.00,1722.00,88.00,1,5to17.19,10.00,3
1186,1810.00,1718.00,92.00,1,8to17.19,13.00,3
1187,1811.00,1713.00,98.00,1,1to7.19,7.00,2
1188,1814.00,1680.00,134.00,1,1to13.28,9.00,2
1189,1816.00,1710.00,106.00,1,17to1.19,3.00,1
1190,1816.00,1713.00,103.00,1,7to13.19,1.00,1
1191,1819.00,1725.00,94.00,1,4to9.19,0.00,0
1192,1821.00,1723.00,98.00,1,17to9.19,5.00,2
1193,1824.00,1716.00,108.00,1,4to16.19,3.00,1
1194,1826.00,1719.00,107.00,1,5to16.19,4.00,1
1195,1831.00,1718.00,113.00,1,9to4.19,1.00,1
1196,1832.00,1710.00,122.00,1,2to14.19,5.00,2
1197,1834.00,1710.00,124.00,1,4to13.19,5.00,1
1198,1834.00,1717.00,117.00,1,9to17.19,7.00,2
1199,1841.00,1805.00,36.00,1,8to16.20,0.00,0
1200,1842.00,1713.00,129.00,1,2to8.19,5.00,2
1201,1842.00,1710.00,132.00,1,8to1.19,19.00,1
1202,1843.00,1713.00,130.00,1,13to16.19,0.00,0
1203,1843.00,1740.00,103.00,1,2to13.29,0.00,0
1204,1844.00,1725.00,119.00,1,16to7.19,13.00,1
1205,1844.00,1710.00,134.00,1,9to1.19,3.00,1
1206,1847.00,1722.00,125.00,1,4to8.19,40.00,2
1207,1849.00,1713.00,136.00,1,4to14.19,10.00,2
1208,1849.00,1713.00,136.00,1,5to13.19,11.00,2
1209,1851.00,1717.00,134.00,1,7to14.19,28.00,2
1210,1851.00,1740.00,111.00,1,1to13.29,9.00,1
1211,1854.00,1811.00,43.00,1,8to9.20,1.00,1
1212,1855.00,1803.00,52.00,1,16to13.20,0.00,0
1213,1855.00,1818.00,37.00,1,16to8.20,0.00,0
1214,1855.00,1800.00,55.00,1,5to1.20,6.00,1
1215,1856.00,1806.00,50.00,1,16to14.20,0.00,0
1216,1858.00,1716.00,142.00,1,2to9.19,0.00,0
1217,1860.00,1728.00,132.00,1,13to9.19,31.00,2
1218,1863.00,1710.00,153.00,1,1to14.19,15.00,2
1219,1865.00,1716.00,149.00,1,5to14.19,20.00,4
1220,1865.00,1808.00,57.00,1,17to7.20,1.00,1
1221,1865.00,1801.00,64.00,1,9to13.20,2.00,2
1222,1867.00,1802.00,65.00,1,9to14.20,7.00,2
1223,1870.00,1722.00,148.00,1,13to7.19,22.00,3
1224,1871.00,1722.00,149.00,1,16to4.19,16.00,1
1225,1872.00,1804.00,68.00,1,9to16.20,0.00,0
1226,1875.00,1719.00,156.00,1,16to17.19,26.00,3
1227,1876.00,1810.00,66.00,1,7to17.20,13.00,2
1228,1877.00,1716.00,161.00,1,13to17.19,12.00,1
1229,1878.00,1710.00,168.00,1,16to1.19,18.00,3
1230,1879.00,1719.00,160.00,1,13to4.19,5.00,2
1231,1879.00,1800.00,79.00,1,7to1.20,0.00,0
1232,1880.00,1821.00,59.00,1,16to9.20,0.00,0
1233,1886.00,1806.00,80.00,1,17to4.20,0.00,0
1234,1887.00,1804.00,83.00,1,8to14.20,6.00,1
1235,1889.00,1803.00,86.00,1,8to13.20,8.00,1
1236,1890.00,1815.00,75.00,1,13to8.20,0.00,0
1237,1891.00,1808.00,83.00,1,8to17.20,5.00,2
1238,1892.00,1813.00,79.00,1,7to9.20,4.00,1
1239,1893.00,1710.00,183.00,1,13to1.19,0.00,0
1240,1894.00,1725.00,169.00,1,5to9.19,23.00,5
1241,1896.00,1815.00,81.00,1,16to7.20,0.00,0
1242,1897.00,1801.00,96.00,1,17to13.20,10.00,2
1243,1897.00,1803.00,94.00,1,17to14.20,10.00,1
1244,1898.00,1810.00,88.00,1,17to8.20,1.00,1
1245,1899.00,1806.00,93.00,1,1to7.20,1.00,1
1246,1900.00,1716.00,184.00,1,1to9.19,30.00,3
1247,1900.00,1812.00,88.00,1,4to8.20,2.00,1
1248,1901.00,1806.00,95.00,1,7to14.20,0.00,0
1249,1902.00,1809.00,93.00,1,7to16.20,8.00,1
1250,1906.00,1803.00,103.00,1,4to14.20,0.00,0
1251,1908.00,1800.00,108.00,1,4to13.20,1.00,1
1252,1909.00,1811.00,98.00,1,5to17.20,12.00,2
1253,1913.00,1806.00,107.00,1,4to16.20,4.00,1
1254,1914.00,1800.00,114.00,1,1to13.30,5.00,1
1255,1915.00,1803.00,112.00,1,7to13.20,1.00,1
1256,1916.00,1815.00,101.00,1,4to9.20,4.00,1
1257,1917.00,1818.00,99.00,1,13to9.20,0.00,0
1258,1919.00,1813.00,106.00,1,17to9.20,5.00,1
1259,1920.00,1808.00,112.00,1,9to4.20,0.00,0
1260,1923.00,1812.00,111.00,1,16to4.20,2.00,1
1261,1924.00,1800.00,124.00,1,2to13.30,0.00,0
1262,1925.00,1809.00,116.00,1,4to17.20,26.00,3
1263,1925.00,1807.00,118.00,1,9to17.20,12.00,3
1264,1927.00,1800.00,127.00,1,8to1.20,9.00,1
1265,1928.00,1809.00,119.00,1,16to17.20,6.00,1
1266,1928.00,1800.00,128.00,1,17to1.20,13.00,3
1267,1930.00,1800.00,130.00,1,16to1.20,2.00,1
1268,1931.00,1805.00,126.00,1,5to14.20,6.00,2
1269,1933.00,1803.00,130.00,1,2to14.20,12.00,1
1270,1933.00,1808.00,125.00,1,5to16.20,4.00,1
1271,1936.00,1803.00,133.00,1,5to13.20,5.00,3
1272,1938.00,1809.00,129.00,1,13to4.20,5.00,1
1273,1943.00,1895.00,48.00,1,8to16.21,0.00,0
1274,1944.00,1813.00,131.00,1,5to9.20,3.00,1
1275,1944.00,1891.00,53.00,1,9to13.21,0.00,0
1276,1945.00,1806.00,139.00,1,2to8.20,13.00,3
1277,1947.00,1890.00,57.00,1,5to1.21,6.00,2
1278,1948.00,1901.00,47.00,1,8to9.21,2.00,1
1279,1949.00,1893.00,56.00,1,16to13.21,1.00,1
1280,1949.00,1896.00,53.00,1,16to14.21,0.00,0
1281,1949.00,1898.00,51.00,1,17to7.21,1.00,1
1282,1954.00,1806.00,148.00,1,13to17.20,0.00,0
1283,1954.00,1812.00,142.00,1,13to7.20,18.00,2
1284,1955.00,1900.00,55.00,1,7to17.21,10.00,1
1285,1956.00,1800.00,156.00,1,9to1.20,19.00,4
1286,1958.00,1803.00,155.00,1,1to14.20,18.00,5
1287,1960.00,1893.00,67.00,1,9to14.21,7.00,1
1288,1961.00,1893.00,68.00,1,8to13.21,0.00,0
1289,1962.00,1894.00,68.00,1,8to14.21,0.00,0
1290,1963.00,1894.00,69.00,1,9to16.21,0.00,0
1291,1966.00,1908.00,58.00,1,16to8.21,0.00,0
1292,1967.00,1803.00,164.00,1,13to16.20,9.00,2
1293,1968.00,1860.00,108.00,1,1to13.31,12.00,2
1294,1968.00,1890.00,78.00,1,7to1.21,1.00,1
1295,1968.00,1903.00,65.00,1,7to9.21,0.00,0
1296,1975.00,1809.00,166.00,1,2to9.20,8.00,2
1297,1976.00,1809.00,167.00,1,1to9.20,8.00,2
1298,1976.00,1905.00,71.00,1,13to8.21,0.00,0
1299,1979.00,1800.00,179.00,1,13to1.20,9.00,1
1300,1980.00,1860.00,120.00,1,2to13.31,11.00,1
1301,1981.00,1899.00,82.00,1,7to16.21,1.00,1
1302,1988.00,1911.00,77.00,1,16to9.21,0.00,0
1303,1988.00,1900.00,88.00,1,17to8.21,6.00,2
1304,1990.00,1891.00,99.00,1,17to13.21,6.00,2
1305,1990.00,1902.00,88.00,1,4to8.21,0.00,0
1306,1990.00,1901.00,89.00,1,5to17.21,2.00,1
1307,1991.00,1899.00,92.00,1,4to17.21,11.00,2
1308,1991.00,1890.00,101.00,1,8to1.21,0.00,0
1309,1993.00,1898.00,95.00,1,8to17.21,12.00,2
1310,1998.00,1908.00,90.00,1,13to9.21,0.00,0
1311,1998.00,1896.00,102.00,1,17to4.21,18.00,1
1312,2000.00,1905.00,95.00,1,16to7.21,3.00,1
1313,2004.00,1893.00,111.00,1,7to13.21,10.00,1
1314,2005.00,1897.00,108.00,1,9to17.21,4.00,2
1315,2006.00,1893.00,113.00,1,1to7.21,20.00,3
1316,2007.00,1899.00,108.00,1,16to17.21,0.00,0
1317,2007.00,1896.00,111.00,1,4to16.21,7.00,3
1318,2011.00,1903.00,108.00,1,17to9.21,2.00,1
1319,2012.00,1905.00,107.00,1,4to9.21,3.00,1
1320,2013.00,1893.00,120.00,1,17to14.21,22.00,4
1321,2014.00,1898.00,116.00,1,9to4.21,4.00,1
1322,2015.00,1893.00,122.00,1,4to14.21,4.00,1
1323,2016.00,1890.00,126.00,1,4to13.21,4.00,1
1324,2017.00,1890.00,127.00,1,2to14.21,6.00,2
1325,2017.00,1893.00,124.00,1,5to13.21,2.00,1
1326,2018.00,1890.00,128.00,1,1to14.21,5.00,1
1327,2018.00,1899.00,119.00,1,5to16.21,4.00,1
1328,2021.00,1890.00,131.00,1,17to1.21,19.00,2
1329,2023.00,1890.00,133.00,1,9to1.21,2.00,1
1330,2024.00,1920.00,104.00,1,2to13.32,0.00,0
1331,2025.00,1890.00,135.00,1,16to1.21,2.00,1
1332,2029.00,1902.00,127.00,1,13to7.21,9.00,1
1333,2030.00,1902.00,128.00,1,16to4.21,4.00,1
1334,2032.00,1896.00,136.00,1,2to9.21,1.00,1
1335,2033.00,1893.00,140.00,1,2to8.21,14.00,2
1336,2033.00,1896.00,137.00,1,5to14.21,12.00,4
1337,2035.00,1981.00,54.00,1,9to13.22,3.00,1
1338,2036.00,1980.00,56.00,1,5to1.22,5.00,2
1339,2037.00,1920.00,117.00,1,1to13.32,10.00,1
1340,2037.00,1986.00,51.00,1,16to14.22,0.00,0
1341,2039.00,1983.00,56.00,1,16to13.22,0.00,0
1342,2040.00,1896.00,144.00,1,7to14.21,31.00,3
1343,2040.00,1991.00,49.00,1,8to9.22,4.00,1
1344,2041.00,1998.00,43.00,1,16to8.22,0.00,0
1345,2042.00,1985.00,57.00,1,8to16.22,4.00,2
1346,2043.00,1990.00,53.00,1,7to17.22,0.00,0
1347,2044.00,1896.00,148.00,1,13to17.21,10.00,2
1348,2045.00,1904.00,141.00,1,5to9.21,3.00,2
1349,2045.00,1989.00,56.00,1,17to7.22,2.00,1
1350,2045.00,1982.00,63.00,1,9to14.22,8.00,3
1351,2052.00,1984.00,68.00,1,9to16.22,0.00,0
1352,2054.00,1899.00,155.00,1,13to4.21,18.00,3
1353,2054.00,1984.00,70.00,1,8to14.22,0.00,0
1354,2056.00,1893.00,163.00,1,13to16.21,16.00,3
1355,2060.00,1986.00,74.00,1,17to4.22,0.00,0
1356,2060.00,1983.00,77.00,1,8to13.22,0.00,0
1357,2064.00,2001.00,63.00,1,16to9.22,0.00,0
1358,2067.00,1995.00,72.00,1,13to8.22,4.00,1
1359,2067.00,1980.00,87.00,1,7to1.22,3.00,2
1360,2068.00,1890.00,178.00,1,13to1.21,8.00,2
1361,2070.00,1989.00,81.00,1,7to16.22,0.00,0
1362,2072.00,1993.00,79.00,1,7to9.22,5.00,1
1363,2073.00,1981.00,92.00,1,17to13.22,1.00,1
1364,2078.00,1992.00,86.00,1,17to8.22,1.00,1
1365,2078.00,1988.00,90.00,1,8to17.22,3.00,1
1366,2079.00,1995.00,84.00,1,16to7.22,0.00,0
1367,2079.00,1989.00,90.00,1,4to17.22,2.00,1
1368,2079.00,1992.00,87.00,1,4to8.22,4.00,1
1369,2081.00,1992.00,89.00,1,5to17.22,7.00,1
1370,2082.00,1896.00,186.00,1,1to9.21,35.00,5
1371,2082.00,1980.00,102.00,1,2to13.33,0.00,0
1372,2082.00,1980.00,102.00,1,8to1.22,2.00,1
1373,2085.00,1986.00,99.00,1,7to14.22,1.00,1
1374,2097.00,1995.00,102.00,1,4to9.22,2.00,1
1375,2098.00,1998.00,100.00,1,13to9.22,4.00,1
1376,2098.00,1983.00,115.00,1,17to14.22,16.00,3
1377,2098.00,1993.00,105.00,1,17to9.22,5.00,2
1378,2099.00,1986.00,113.00,1,1to7.22,10.00,4
1379,2099.00,1980.00,119.00,1,4to13.22,4.00,1
1380,2103.00,1989.00,114.00,1,16to17.22,0.00,0
1381,2106.00,1980.00,126.00,1,1to13.33,25.00,2
1382,2107.00,1980.00,127.00,1,17to1.22,15.00,3
1383,2107.00,1989.00,118.00,1,5to16.22,7.00,1
1384,2110.00,1992.00,118.00,1,16to4.22,1.00,1
1385,2110.00,1988.00,122.00,1,9to4.22,7.00,2
1386,2111.00,1986.00,125.00,1,4to16.22,5.00,2
1387,2114.00,1983.00,131.00,1,13to16.22,0.00,0
1388,2114.00,1986.00,128.00,1,2to8.22,15.00,2
1389,2114.00,1983.00,131.00,1,4to14.22,11.00,2
1390,2116.00,1983.00,133.00,1,5to13.22,4.00,2
1391,2116.00,1986.00,130.00,1,5to14.22,9.00,1
1392,2117.00,1983.00,134.00,1,2to14.22,9.00,2
1393,2119.00,2071.00,48.00,1,9to13.23,0.00,0
1394,2123.00,2073.00,50.00,1,16to13.23,0.00,0
1395,2125.00,1983.00,142.00,1,7to13.22,35.00,2
1396,2125.00,2070.00,55.00,1,5to1.23,5.00,1
1397,2126.00,2077.00,49.00,1,17to7.23,1.00,1
1398,2127.00,2076.00,51.00,1,16to14.23,0.00,0
1399,2128.00,2075.00,53.00,1,8to16.23,0.00,0
1400,2132.00,1986.00,146.00,1,13to17.22,6.00,2
1401,2132.00,2072.00,60.00,1,9to14.23,4.00,2
1402,2133.00,1992.00,141.00,1,13to7.22,26.00,3
1403,2133.00,2088.00,45.00,1,16to8.23,0.00,0
1404,2133.00,2081.00,52.00,1,8to9.23,4.00,1
1405,2134.00,1983.00,151.00,1,1to14.22,16.00,3
1406,2135.00,2080.00,55.00,1,7to17.23,6.00,2
1407,2142.00,1980.00,162.00,1,9to1.22,22.00,4
1408,2143.00,1980.00,163.00,1,16to1.22,5.00,1
1409,2151.00,1989.00,162.00,1,13to4.22,20.00,3
1410,2152.00,2082.00,70.00,1,4to8.23,1.00,1
1411,2152.00,2074.00,78.00,1,8to14.23,1.00,1
1412,2153.00,2074.00,79.00,1,9to16.23,11.00,1
1413,2154.00,1987.00,167.00,1,9to17.22,39.00,4
1414,2155.00,2085.00,70.00,1,13to8.23,0.00,0
1415,2156.00,1995.00,161.00,1,5to9.22,15.00,3
1416,2156.00,2073.00,83.00,1,8to13.23,0.00,0
1417,2157.00,2091.00,66.00,1,16to9.23,0.00,0
1418,2158.00,2040.00,118.00,1,1to13.34,10.00,1
1419,2158.00,2040.00,118.00,1,2to13.34,14.00,1
1420,2162.00,2070.00,92.00,1,7to1.23,3.00,2
1421,2163.00,1980.00,183.00,1,13to1.22,6.00,2
1422,2166.00,2073.00,93.00,1,17to14.23,0.00,0
1423,2168.00,2085.00,83.00,1,16to7.23,0.00,0
1424,2168.00,2079.00,89.00,1,17to8.23,1.00,1
1425,2171.00,2083.00,88.00,1,7to9.23,7.00,1
